airport_key,airport_ident,airport_name,departure_airport_code,airport_type,municipality,scheduled_service,region_code,country_code,has_navaid,navaid_count,navaid_count_bucket,navaid_type_group,dominant_usage_type,max_power
4481,ZYJZ,Jinzhou Bay Airport,JNZ,medium_airport,Jinzhou (Linghai),yes,CN-21,CN,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4482,SKNQ,Reyes Murillo Airport,NQU,small_airport,Nuquí,yes,CO-CHO,CO,Y,1,1,NDB Family,LO,MEDIUM
4483,CYJT,Stephenville Dymond International Airport,YJT,large_airport,Stephenville,yes,CA-NL,CA,Y,3,2-3,Mixed,BOTH,HIGH
4484,YHTL,Heathlands Airport,HAT,small_airport,Shelburne,no,AU-QLD,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4485,EGHQ,Cornwall Airport Newquay,NQY,medium_airport,Newquay,yes,GB-ENG,GB,Y,3,2-3,Mixed,BOTH,HIGH
4486,LGKF,Kefallinia Airport,EFL,medium_airport,Kefallinia Island,yes,GR-F,GR,Y,2,2-3,Mixed,TERMINAL,HIGH
4487,AKM,Zakuoma Airport,AKM,small_airport,ZaKouma,no,TD-SA,TD,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4488,MEF,Melfi Airport,MEF,small_airport,Melfi,no,TD-GR,TD,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4489,DTTF,Gafsa Ksar International Airport,GAF,medium_airport,Gafsa,yes,TN-71,TN,Y,1,1,Radio Nav,LO,LOW
4490,UNKNOWN,Lucca-Tassignano Airport,LCV,Unknown,Unknown,unknown,UNKNOWN,IT,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4491,GUSB,Sambailo Airport,SBI,small_airport,Koundara,no,GN-B,GN,Y,1,1,NDB Family,BOTH,LOW
4492,OIZI,Iranshahr Airport,IHR,medium_airport,Iranshahr,no,IR-11,IR,Y,2,2-3,Mixed,BOTH,HIGH
4493,EHKD,De Kooy Airfield / Den Helder Naval Air Station,DHR,medium_airport,Den Helder,no,NL-NH,NL,Y,1,1,Radio Nav,LO,HIGH
4494,KPPA,Perry Lefors Field,PPA,small_airport,Pampa,no,US-TX,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4495,SNGN,Garanhuns Airport,QGP,small_airport,Garanhuns,no,BR-PE,BR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4496,LIME,Il Caravaggio International Airport,BGY,large_airport,Orio al Serio (BG),yes,IT-25,IT,Y,2,2-3,Mixed,LO,MEDIUM
4497,OTHH,Hamad International Airport,DOH,large_airport,Doha,yes,QA-DA,QA,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4498,KCFV,Coffeyville Municipal Airport,CFV,small_airport,Coffeyville,no,US-KS,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4499,MMNL,Quetzalcóatl International Airport,NLD,large_airport,Nuevo Laredo,yes,MX-TAM,MX,Y,1,1,Radio Nav,BOTH,HIGH
4500,UNKNOWN,Annemasse Airport,QNJ,Unknown,Unknown,unknown,UNKNOWN,FR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4501,WAVV,Wamena Airport,WMX,medium_airport,Wamena,yes,ID-PP,ID,Y,1,1,NDB Family,BOTH,MEDIUM
4502,KRUQ,Mid-Carolina Regional Airport,SRW,small_airport,Salisbury,no,US-NC,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4503,UNKNOWN,Pan Am Building Heliport,JPB,Unknown,Unknown,unknown,UNKNOWN,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4504,FMNF,Avaratra Airport,WBD,small_airport,Befandriana,no,MG-M,MG,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4505,YMWT,Moolawatana Airport,MWT,small_airport,Moolawatana Station,no,AU-SA,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4506,YBWW,Toowoomba Wellcamp Airport,WTB,large_airport,Toowoomba,yes,AU-QLD,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4507,EDDS,Stuttgart Airport,STR,large_airport,Stuttgart,yes,DE-BW,DE,Y,4,4+,Mixed,TERMINAL,MEDIUM
4508,NTGD,Apataki Airport,APK,small_airport,Apataki,yes,PF-U-A,PF,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4509,FAHL,Hluhluwe Airport,HLW,small_airport,Hluhluwe,no,ZA-NL,ZA,Y,1,1,NDB Family,BOTH,MEDIUM
4510,OPOR,Ormara Airport,ORW,small_airport,Ormara Raik,no,PK-BA,PK,Y,1,1,NDB Family,BOTH,LOW
4511,BR-2757,Alto Parnaíba Airport,APY,small_airport,Alto Parnaíba,no,BR-MA,BR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4512,ZBSN,Tangshan Sannühe Airport,TVS,small_airport,Tangshan (Fengrun),yes,CN-13,CN,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4513,KSLK,Adirondack Regional Airport,SLK,medium_airport,Saranac Lake,yes,US-NY,US,Y,2,2-3,Mixed,TERMINAL,MEDIUM
4514,AYRO,Kakoro(Koroko) Airstrip,KOR,small_airport,Kakoro,no,PG-GPK,PG,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4515,MH-BII,Bikini Atoll Airport,BII,small_airport,Bikini Atoll,no,MH-BIK,MH,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4516,KGTG,Grantsburg Municipal Airport,GTG,small_airport,Grantsburg,no,US-WI,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4517,OMSJ,Sharjah International Airport,SHJ,large_airport,Sharjah,yes,AE-SH,AE,Y,1,1,Radio Nav,BOTH,HIGH
4518,MNCI,Corn Island Airport,RNI,small_airport,Corn Island,no,NI-AS,NI,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4519,KSUW,Richard I Bong Memorial Airport,SUW,small_airport,Superior,no,US-WI,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4520,KELP,El Paso International Airport,ELP,large_airport,El Paso,yes,US-TX,US,Y,2,2-3,Mixed,TERMINAL,HIGH
4521,SNYE,Pinheiro Airport,PHI,small_airport,Pinheiro,no,BR-MA,BR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4522,PAUO,Willow Airport,WOW,small_airport,Willow,no,US-AK,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4523,KLHZ,Triangle North Executive Airport,LFN,small_airport,Louisburg,no,US-NC,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4524,CYSY,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,YSY,small_airport,Sachs Harbour,yes,CA-NT,CA,Y,1,1,NDB Family,LO,MEDIUM
4525,UNKNOWN,Donaueschingen-Villingen Airport,ZQL,Unknown,Unknown,unknown,UNKNOWN,DE,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4526,FMCV,Ouani Airport,AJN,medium_airport,Ouani,yes,KM-A,KM,Y,1,1,NDB Family,BOTH,MEDIUM
4527,KHHW,Stan Stamper Municipal Airport,HUJ,small_airport,Hugo,no,US-OK,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4528,KGEG,Spokane International Airport,GEG,large_airport,Spokane,yes,US-WA,US,Y,1,1,NDB Family,TERMINAL,MEDIUM
4529,BIBL,Blönduós Airport,BLO,small_airport,Blönduós,no,IS-5,IS,Y,1,1,NDB Family,BOTH,LOW
4530,KCGZ,Casa Grande Municipal Airport,CGZ,small_airport,Casa Grande,no,US-AZ,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4531,KCLI,Clintonville Municipal Airport,CLI,small_airport,Clintonville,no,US-WI,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4532,USHS,Sovetskiy Airport,OVS,medium_airport,Sovetskiy,yes,RU-KHM,RU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4533,SPHY,Andahuaylas Airport,ANS,small_airport,Andahuaylas,yes,PE-APU,PE,Y,2,2-3,Mixed,BOTH,HIGH
4534,FAMO,Mossel Bay Airport,MZY,small_airport,Mossel Bay,no,ZA-WC,ZA,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4535,YCRK,Christmas Creek Station Airport,CXQ,small_airport,Wangkat Jungka,no,AU-WA,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4536,YDBR,Dunbar Airport,DNB,small_airport,Maramie,no,AU-QLD,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4537,OLKA,Rene Mouawad Air Base,KYE,medium_airport,Tripoli,no,LB-AS,LB,Y,1,1,NDB Family,BOTH,MEDIUM
4538,MBSC,South Caicos Airport,XSC,medium_airport,South Caicos,yes,TC-SC,TC,Y,1,1,NDB Family,BOTH,MEDIUM
4539,DRRN,Diori Hamani International Airport,NIM,large_airport,Niamey,yes,NE-8,NE,Y,1,1,Radio Nav,BOTH,HIGH
4540,FVHA,Robert Gabriel Mugabe International Airport,HRE,large_airport,Harare,yes,ZW-HA,ZW,Y,6,4+,Mixed,BOTH,HIGH
4541,ORKK,Kirkuk International Airport,KIK,large_airport,Kirkuk,yes,IQ-TS,IQ,Y,1,1,Radio Nav,BOTH,HIGH
4542,WADS,Sultan Muhammad Kaharuddin III Airport,SWQ,small_airport,Sumbawa Besar,yes,ID-NB,ID,Y,1,1,NDB Family,BOTH,MEDIUM
4543,RJBT,Konotori Tajima Airport,TJH,medium_airport,Toyooka,yes,JP-28,JP,Y,1,1,Radio Nav,BOTH,HIGH
4544,KPHN,St Clair County International Airport,PHN,small_airport,Port Huron,no,US-MI,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4545,FBSW,Shakawe Airport,SWX,small_airport,Shakawe,yes,BW-NW,BW,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4546,KFFL,Fairfield Municipal Airport,FFL,small_airport,Fairfield,no,US-IA,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4547,SYMM,Monkey Mountain Airport,MYM,small_airport,Monkey Mountain,no,GY-PT,GY,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4548,WBGZ,Bario Airport,BBN,medium_airport,Bario,yes,MY-13,MY,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4549,OJAI,Queen Alia International Airport,AMM,large_airport,Amman,yes,JO-AM,JO,Y,3,2-3,Mixed,BOTH,HIGH
4550,CAX6,Ganges Seaplane Base,YGG,seaplane_base,Salt Spring Island,yes,CA-BC,CA,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4551,UNKNOWN,NASA Crows Landing Airport,NRC,Unknown,Unknown,unknown,UNKNOWN,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4552,UHSB,Burevestnik Airport,BVV,small_airport,Kurilsk,no,RU-SAK,RU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4553,SYAN,Annai Airport,NAI,small_airport,Annai,no,GY-UT,GY,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4554,KAFF,USAF Academy Airfield,AFF,small_airport,Colorado Springs,no,US-CO,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4555,EGKB,London Biggin Hill Airport,BQH,medium_airport,London,no,GB-ENG,GB,Y,1,1,Radio Nav,BOTH,HIGH
4556,SAZF,Olavarria Airport,OVR,small_airport,Olavarria,no,AR-B,AR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4557,KMGW,Morgantown Municipal Airport Walter L. (Bill) Hart Field,MGW,medium_airport,Morgantown,yes,US-WV,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4558,LELO,Logroño-Agoncillo Airport,RJL,medium_airport,Logroño,no,ES-RI,ES,Y,1,1,NDB Family,LO,MEDIUM
4559,UHNN,Nikolayevsk-na-Amure Airport,NLI,medium_airport,Nikolayevsk-na-Amure Airport,yes,RU-KHA,RU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4560,EDA,Edna Bay Seaplane Base,EDA,seaplane_base,Edna Bay,yes,US-AK,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4561,YGN,Greenway Sound Seaplane Base,YGN,seaplane_base,Broughton Island,yes,CA-BC,CA,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4562,SKPR,Puerto Berrio Airport,PBE,small_airport,Puerto Berrio,no,CO-ANT,CO,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4563,ZMUL,Ölgii Mongolei International Airport,ULG,medium_airport,Ölgii,yes,MN-071,MN,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4564,VILH,Leh Kushok Bakula Rimpochee Airport,IXL,medium_airport,Leh,yes,IN-LA,IN,Y,2,2-3,Mixed,BOTH,MEDIUM
4565,UHMM,Sokol Airport,GDX,medium_airport,Magadan,yes,RU-MAG,RU,Y,2,2-3,NDB Family,TERMINAL,HIGH
4566,YDLT,Delta Downs Airport,DDN,small_airport,Unknown,no,AU-QLD,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4567,RPMJ,Jolo Airport,JOL,medium_airport,Jolo,yes,PH-SLU,PH,Y,1,1,NDB Family,BOTH,MEDIUM
4568,YHIL,Hillside Airport,HLL,small_airport,Hillside,no,AU-WA,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4569,SAAC,Comodoro Pierrestegui Airport,COC,medium_airport,Concordia,no,AR-E,AR,Y,1,1,NDB Family,LO,HIGH
4570,OPGD,New Gwadar International Airport,GWD,large_airport,Gurandani,yes,PK-BA,PK,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4571,ZGSY,Shaoyang Wugang Airport,WGN,medium_airport,Shaoyang (Wugang),yes,CN-43,CN,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4572,EKRK,Copenhagen Roskilde Airport,RKE,medium_airport,Roskilde,yes,DK-85,DK,Y,1,1,NDB Family,BOTH,MEDIUM
4573,CBX7,Tumbler Ridge Airport,TUX,small_airport,Tumbler Ridge,no,CA-BC,CA,Y,1,1,NDB Family,LO,MEDIUM
4574,KBOS,General Edward Lawrence Logan International Airport,BOS,large_airport,Boston,yes,US-MA,US,Y,4,4+,Mixed,TERMINAL,HIGH
4575,YNPB,Napperby Airport,NPP,small_airport,Napperby,no,AU-NT,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4576,NTMN,Hiva Oa-Atuona Airport,AUQ,medium_airport,Hiva Oa Island,yes,PF-U-A,PF,Y,2,2-3,NDB Family,TERMINAL,MEDIUM
4577,PABT,Bettles Airport,BTT,small_airport,Bettles,yes,US-AK,US,Y,2,2-3,Mixed,BOTH,HIGH
4578,KGRI,Central Nebraska Regional Airport,GRI,medium_airport,Grand Island,yes,US-NE,US,Y,2,2-3,Mixed,TERMINAL,MEDIUM
4579,KCSM,Clinton Sherman Airport,CSM,small_airport,Clinton,no,US-OK,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4580,LGPL,Astypalaia Airport,JTY,small_airport,Astypalaia Island,yes,GR-L,GR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4581,NFVL,Vatulele Airport,VTF,small_airport,Vatulele,no,FJ-W,FJ,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4582,CZTA,Bloodvein River Airport,YDV,small_airport,Bloodvein River,yes,CA-MB,CA,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4583,HABD,Bahir Dar Airport,BJR,medium_airport,Bahir Dar,yes,ET-AM,ET,Y,3,2-3,NDB Family,BOTH,MEDIUM
4584,TLPL,Hewanorra International Airport,UVF,large_airport,Vieux Fort,yes,LC-11,LC,Y,2,2-3,Mixed,BOTH,HIGH
4585,SLTI,San Matías Airport,MQK,small_airport,San Matías,no,BO-S,BO,Y,1,1,NDB Family,BOTH,MEDIUM
4586,YELD,Elcho Island Airport,ELC,medium_airport,Elcho Island,yes,AU-NT,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4587,SNJN,Januária Airport,JNA,small_airport,Januária,no,BR-MG,BR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4588,UNKNOWN,Taskul Airport,TSK,Unknown,Unknown,unknown,UNKNOWN,PG,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4589,KWRL,Worland Municipal Airport,WRL,medium_airport,Worland,no,US-WY,US,Y,1,1,Radio Nav,LO,MEDIUM
4590,38WA,Blakely Island Airport,BYW,small_airport,Blakely Island,yes,US-WA,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4591,KEK,Ekwok Airport,KEK,small_airport,Ekwok,no,US-AK,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4592,CYRL,Red Lake Airport,YRL,medium_airport,Red Lake,yes,CA-ON,CA,Y,2,2-3,Mixed,BOTH,HIGH
4593,VCCW,Weerawila Airport,WRZ,small_airport,Weerawila,no,LK-3,LK,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4594,NTMD,Nuku Hiva Airport,NHV,medium_airport,Nuku Hiva,yes,PF-U-A,PF,Y,1,1,NDB Family,TERMINAL,MEDIUM
4595,KE-0015,Lake Baringo (Kampi Ya Samaki) Airport,LBN,small_airport,Lake Baringo,no,KE-700,KE,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4596,NCRG,Rarotonga International Airport,RAR,large_airport,Avarua,yes,CK-U-A,CK,Y,2,2-3,Mixed,BOTH,HIGH
4597,UNKNOWN,Lausanne-Blécherette Airport,QLS,Unknown,Unknown,unknown,UNKNOWN,CH,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4598,MH-WTE,Wotje Airport,WTE,small_airport,Wotje,yes,MH-WTJ,MH,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4599,ESPA,Luleå Airport,LLA,large_airport,Luleå,yes,SE-BD,SE,Y,1,1,Radio Nav,BOTH,HIGH
4600,KVJI,Virginia Highlands Airport,VJI,small_airport,Abingdon,no,US-VA,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4601,KSWW,Avenger Field,SWW,small_airport,Sweetwater,no,US-TX,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4602,YNSH,Noosa Airport,NSV,small_airport,Unknown,no,AU-QLD,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4603,FZRF,Kalemie Airport,FMI,medium_airport,Kalemie,yes,CD-TA,CD,Y,2,2-3,Mixed,BOTH,HIGH
4604,YBDV,Birdsville Airport,BVI,medium_airport,Unknown,yes,AU-QLD,AU,Y,1,1,NDB Family,BOTH,LOW
4605,KMTN,Martin State Airport,MTN,medium_airport,Baltimore,no,US-MD,US,Y,1,1,NDB Family,TERMINAL,LOW
4606,CYGR,Îles-de-la-Madeleine Airport,YGR,medium_airport,Les Îles-de-la-Madeleine,yes,CA-QC,CA,Y,2,2-3,Mixed,LO,HIGH
4607,KLOM,Wings Field,BBX,small_airport,Philadelphia,no,US-PA,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4608,FKKU,Bafoussam Airport,BFX,medium_airport,Bafoussam,no,CM-OU,CM,Y,2,2-3,Mixed,BOTH,HIGH
4609,LYBT,Batajnica Air Base,BJY,medium_airport,Zemun,no,RS-00,RS,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4610,SK-442,Santa Ana Airport,SQB,small_airport,Piedras,no,CO-TOL,CO,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4611,TWH,Two Harbors Amphibious Terminal,TWH,seaplane_base,Two Harbors,no,US-CA,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4612,AMY,Ambatomainty Airport,AMY,small_airport,Unknown,no,MG-M,MG,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4613,VIKG,Kishangarh Airport Ajmer,KQH,medium_airport,Ajmer (Kishangarh),yes,IN-RJ,IN,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4614,UKDB,Berdyansk Airport,ERD,medium_airport,Berdyansk,no,UA-23,UA,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4615,WA44,Maranggo Airport,TQQ,small_airport,Waha-Tomea Island,no,ID-SG,ID,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4616,EDHL,Lübeck Blankensee Airport,LBC,medium_airport,Lübeck,yes,DE-SH,DE,Y,3,2-3,Mixed,TERMINAL,HIGH
4617,ZMUG,Ulaangom Airport,ULO,medium_airport,Ulaangom,yes,MN-046,MN,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4618,KGWS,Glenwood Springs Municipal Airport,GWS,small_airport,Glenwood Springs,no,US-CO,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4619,ZLJC,Jinchang Jinchuan Airport,JIC,small_airport,Jinchang,yes,CN-62,CN,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4620,SCPQ,Mocopulli Airport,MHC,small_airport,Dalcahue,yes,CL-LL,CL,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4621,SKCO,La Florida Airport,TCO,medium_airport,Tumaco,yes,CO-NAR,CO,Y,2,2-3,Mixed,BOTH,HIGH
4622,FAKD,P C Pelser Airport,KXE,medium_airport,Klerksdorp,no,ZA-NW,ZA,Y,1,1,NDB Family,BOTH,MEDIUM
4623,UNKNOWN,Tortolì Airport,TTB,Unknown,Unknown,unknown,UNKNOWN,IT,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4624,LPFL,Flores Airport,FLW,medium_airport,Santa Cruz das Flores,yes,PT-20,PT,Y,2,2-3,Mixed,BOTH,HIGH
4625,ENKL,Gol Airport,GLL,small_airport,Klanten flyplass,no,NO-33,NO,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4626,SBFN,Fernando de Noronha Airport,FEN,medium_airport,Fernando de Noronha,yes,BR-PE,BR,Y,2,2-3,Mixed,BOTH,HIGH
4627,SKGO,Santa Ana Airport,CRC,medium_airport,Cartago,no,CO-VAC,CO,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4628,KBTN,Britton Municipal Airport,TTO,small_airport,Britton,no,US-SD,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4629,MRT,Moroak Airport,MRT,small_airport,Moroak,no,AU-NT,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4630,A63,Twin Hills Airport,TWA,small_airport,Twin Hills,yes,US-AK,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4631,CYBV,Berens River Airport,YBV,small_airport,Berens River,yes,CA-MB,CA,Y,1,1,NDB Family,LO,LOW
4632,FSPP,Praslin Island Airport,PRI,medium_airport,Praslin Island,yes,SC-14,SC,Y,1,1,Radio Nav,BOTH,HIGH
4633,CYRS,Red Sucker Lake Airport,YRS,small_airport,Red Sucker Lake,yes,CA-MB,CA,Y,1,1,NDB Family,LO,LOW
4634,VTUU,Ubon Ratchathani Airport,UBP,medium_airport,Ubon Ratchathani,yes,TH-34,TH,Y,3,2-3,Mixed,BOTH,HIGH
4635,LEDA,Lleida-Alguaire Airport,ILD,medium_airport,Lleida,yes,ES-CT,ES,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4636,CYQS,St Thomas Municipal Airport,YQS,medium_airport,St Thomas,no,CA-ON,CA,Y,1,1,NDB Family,LO,HIGH
4637,FVCZ,Buffalo Range Airport,BFO,medium_airport,Chiredzi,no,ZW-MV,ZW,Y,2,2-3,NDB Family,BOTH,LOW
4638,KLPC,Lompoc Airport,LPC,small_airport,Lompoc,no,US-CA,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4639,WASO,Babo Airport,BXB,medium_airport,Babo,no,ID-PB,ID,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4640,UNIB,Baykit Airport,BKA,medium_airport,Baykit,no,RU-KYA,RU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4641,CYAB,Arctic Bay Airport,YAB,small_airport,Arctic Bay,yes,CA-NU,CA,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4642,LFNA,Gap-Tallard Airfield,GAT,small_airport,"Tallard, Hautes-Alpes",no,FR-PAC,FR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4643,CYQN,Nakina Airport,YQN,medium_airport,Nakina,yes,CA-ON,CA,Y,1,1,NDB Family,BOTH,MEDIUM
4644,SSZR,Luis Alberto Lehr Airport,SRA,small_airport,Santa Rosa,yes,BR-RS,BR,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4645,AYPE,April River Airport,APR,small_airport,April River,no,PG-ESW,PG,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4646,NSMA,Maota Airport,MXS,small_airport,Maota,no,WS-PA,WS,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4647,FZIR,Yangambi Airport,YAN,small_airport,Yangambi,no,CD-TO,CD,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4648,MTPP,Toussaint Louverture International Airport,PAP,large_airport,Port-au-Prince,yes,HT-OU,HT,Y,2,2-3,Mixed,BOTH,HIGH
4649,HTSO,Songea Airport,SGX,small_airport,Songea,no,TZ-21,TZ,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4650,ROMD,Minamidaito Airport,MMD,medium_airport,Minamidaito,yes,JP-47,JP,Y,2,2-3,Mixed,BOTH,MEDIUM
4651,MZBZ,Philip S. W. Goldson International Airport,BZE,large_airport,Belize City,yes,BZ-BZ,BZ,Y,2,2-3,Mixed,BOTH,HIGH
4652,GOSM,Ouro Sogui Airport,MAX,medium_airport,Ouro Sogui,no,SN-MT,SN,Y,1,1,NDB Family,TERMINAL,MEDIUM
4653,CYNL,Points North Landing Airport,YNL,medium_airport,Points North Landing,yes,CA-SK,CA,Y,1,1,NDB Family,LO,MEDIUM
4654,SVBI,Barinas Airport,BNS,medium_airport,Barinas,yes,VE-E,VE,Y,2,2-3,Mixed,BOTH,HIGH
4655,EDXF,Flensburg-Schäferhaus Airport,FLF,small_airport,Flensburg,no,DE-SH,DE,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4656,FEFW,Ouadda Airport,ODA,small_airport,Ouadda,no,CF-HK,CF,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4657,KCYS,Cheyenne Regional Jerry Olson Field,CYS,medium_airport,Cheyenne,yes,US-WY,US,Y,2,2-3,Mixed,TERMINAL,HIGH
4658,HTMA,Mafia Airport,MFA,small_airport,Kilindoni,yes,TZ-19,TZ,Y,1,1,NDB Family,TERMINAL,LOW
4659,LFSG,Épinal Mirecourt Airport,EPL,medium_airport,Épinal,no,FR-GES,FR,Y,1,1,Radio Nav,BOTH,HIGH
4660,SKPS,Antonio Nariño Airport,PSO,medium_airport,Chachagüí,yes,CO-NAR,CO,Y,2,2-3,Mixed,LO,HIGH
4661,VE-0222,El Tigre Airport,ELX,small_airport,El Tigre,no,VE-B,VE,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4662,VAAU,Aurangabad Airport,IXU,medium_airport,Aurangabad,yes,IN-MM,IN,Y,2,2-3,Mixed,BOTH,HIGH
4663,CYXT,Northwest Regional Airport Terrace-Kitimat,YXT,medium_airport,Terrace,yes,CA-BC,CA,Y,3,2-3,NDB Family,LO,MEDIUM
4664,HUMA,Mbarara Airport,MBQ,small_airport,Mbarara,no,UG-W,UG,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4665,EGJA,Alderney Airport,ACI,medium_airport,Saint Anne,yes,GG-A,GG,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4666,AU-ZVG,Springvale Airport,ZVG,small_airport,Springvale,no,AU-WA,AU,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4667,KPBX,Pike County Airport Hatcher Field,PVL,small_airport,Pikeville,no,US-KY,US,N,0,0,No Navaid,UNKNOWN,UNKNOWN
4668,SAWD,Puerto Deseado Airport,PUD,medium_airport,Puerto Deseado,yes,AR-Z,AR,Y,1,1,NDB Family,LO,HIGH
