navaid_id,filename,ident,navaid_name,navaid_type,iso_country,usage_type,power,associated_airport
91798,Nyala_VOR-DME_SD,NYL,Nyala,VOR-DME,SD,BOTH,HIGH,
91799,Nyngan_NDB_AU,NYN,Nyngan,NDB,AU,BOTH,LOW,YNYN
91800,Nyiregyhaza_VOR_HU,NYR,Nyiregyhaza,VOR,HU,BOTH,MEDIUM,LHNY
91801,Nadzab_VOR-DME_PG,NZ,Nadzab,VOR-DME,PG,BOTH,HIGH,AYNZ
91802,Nzerekore_NDB_GN,NZ,Nzerekore,NDB,GN,LO,LOW,GUNZ
91803,Banda_Aceh_NDB_ID,NZ,Banda Aceh,NDB,ID,BOTH,MEDIUM,WITT
91804,Nadzab_NDB_PG,NZ,Nadzab,NDB,PG,TERMINAL,MEDIUM,AYNZ
91805,Nizhnevartovsk_NDB_RU,NZ,Nizhnevartovsk,NDB,RU,TERMINAL,MEDIUM,USNN
91806,Ust-Labinsk_NDB_RU,NZ,Ust-Labinsk,NDB,RU,BOTH,HIGH,
91807,Mirny_NDB_RU,NZ,Mirny,NDB,RU,TERMINAL,MEDIUM,UERR
91808,Nyazepetrovsk_NDB_RU,NZ,Nyazepetrovsk,NDB,RU,BOTH,HIGH,
91809,Achinsk_NDB_RU,NZ,Achinsk,NDB,RU,BOTH,HIGH,
91810,Norton_NDB_ZW,NZ,Norton,NDB,ZW,BOTH,LOW,FVHA
91811,Nasu_VOR-DME_JP,NZE,Nasu,VOR-DME,JP,BOTH,HIGH,
91812,North_Island_TACAN_US,NZY,North Island,TACAN,US,BOTH,MEDIUM,KNZY
91813,Santa_Rosa_NDB_AR,O,Santa Rosa,NDB,AR,TERMINAL,MEDIUM,
91814,Gorna_NDB_BG,O,Gorna,NDB,BG,TERMINAL,LOW,
91815,Tacheng_NDB_CN,O,Tacheng,NDB,CN,BOTH,HIGH,
91816,Hailang_NDB_CN,O,Hailang,NDB,CN,BOTH,LOW,ZYMD
91817,Capital_NDB_CN,O,Capital,NDB,CN,TERMINAL,HIGH,
91818,Zhengdeng_NDB_CN,O,Zhengdeng,NDB,CN,BOTH,HIGH,
91819,Opera_NDB_HU,O,Opera,NDB,HU,LO,LOW,LHSN
91820,Domodedovo_NDB_RU,O,Domodedovo,NDB,RU,TERMINAL,LOW,UUDD
91821,Vnukovo_NDB_RU,O,Vnukovo,NDB,RU,TERMINAL,LOW,
91822,Murcia_San_Javier_NDB_ES,O,Murcia/San Javier,NDB,ES,TERMINAL,LOW,LELC
91823,O_NDB_TW,O,O,NDB,TW,TERMINAL,LOW,RCSS
91824,Antonov_NDB_UA,O,Antonov,NDB,UA,TERMINAL,LOW,UKKM
91825,Kryvyi_Rih_NDB_UA,O,Kryvyi Rih,NDB,UA,TERMINAL,MEDIUM,
91826,Donetsk_NDB_UA,O,Donetsk,NDB,UA,TERMINAL,LOW,
91827,Boryspil_NDB_UA,O,Boryspil,NDB,UA,TERMINAL,LOW,
91828,Lviv_NDB_UA,O,Lviv,NDB,UA,TERMINAL,LOW,
91829,Ministro_Pistarini_NDB_AR,OA,Ministro Pistarini,NDB,AR,TERMINAL,LOW,
91830,Rangiroa_NDB_PF,OA,Rangiroa,NDB,PF,TERMINAL,MEDIUM,NTTG
91831,Opera_NDB_HU,OA,Opera,NDB,HU,LO,LOW,LHSN
91832,Samah_NDB_LY,OA,Samah,NDB,LY,BOTH,LOW,
91833,Marmul_NDB_OM,OA,Marmul,NDB,OM,BOTH,HIGH,OOMX
91834,Ouvea_NDB_NC,OA,Ouvea,NDB,NC,TERMINAL,LOW,NWWV
91835,Khatanga_NDB_RU,OA,Khatanga,NDB,RU,TERMINAL,MEDIUM,
91836,Ellas_NDB_US,OA,Ellas,NDB,US,TERMINAL,LOW,
91837,Ondangwa_NDB_NA,OA,Ondangwa,NDB,NA,BOTH,MEDIUM,FYOA
91838,Moab_VOR-DME_US,OAB,Moab,VOR-DME,US,TERMINAL,LOW,
91839,Oakland_VORTAC_US,OAK,Oakland,VORTAC,US,BOTH,HIGH,KOAK
91840,Coaldale_VORTAC_US,OAL,Coaldale,VORTAC,US,BOTH,HIGH,US-11003
91841,Orléans_TACAN_FR,OAN,Orléans,TACAN,FR,BOTH,HIGH,LFOJ
91842,Orléans_NDB_FR,OAN,Orléans,NDB,FR,BOTH,LOW,LFOJ
91843,Canoas_NDB_BR,OAS,Canoas,NDB,BR,BOTH,MEDIUM,SBCO
91844,Andoas_NDB_PE,OAS,Andoas,NDB,PE,LO,LOW,SPAS
91845,Oaxaca_VOR-DME_MX,OAX,Oaxaca,VOR-DME,MX,BOTH,HIGH,MMOX
91846,Norton_Bay_NDB_US,OAY,Norton Bay,NDB,US,LO,MEDIUM,MOS
91847,San_Carlos_De_Bariloche_NDB_AR,OB,San Carlos De Bariloche,NDB,AR,TERMINAL,MEDIUM,
91848,Brussels_NDB_BE,OB,Brussels,NDB,BE,TERMINAL,LOW,EBBR
91849,Huairou_NDB_CN,OB,Huairou,NDB,CN,BOTH,MEDIUM,ZHHH
91850,Marseille_Provence_NDB_FR,OB,Marseille/Provence,NDB,FR,LO,LOW,
91851,Obihiro_NDB_JP,OB,Obihiro,NDB,JP,LO,MEDIUM,RJCB
91852,Stefanik_South_NDB_SK,OB,Stefanik South,NDB,SK,TERMINAL,LOW,LZIB
91853,Giallo_NDB_LY,OB,Giallo,NDB,LY,BOTH,LOW,
91854,Vnukovo_NDB_RU,OB,Vnukovo,NDB,RU,TERMINAL,MEDIUM,UUWW
91855,Overberg_NDB_ZA,OB,Overberg,NDB,ZA,BOTH,MEDIUM,FAOB
91856,El_Obeid_VOR-DME_SD,OBD,El Obeid,VOR-DME,SD,BOTH,HIGH,HSOB
91857,El_Obeid_NDB_SD,OBD,El Obeid,NDB,SD,BOTH,MEDIUM,HSOB
91858,Obihiro_VOR-DME_JP,OBE,Obihiro,VOR-DME,JP,BOTH,HIGH,RJCB
91859,Wolbach_VORTAC_US,OBH,Wolbach,VORTAC,US,BOTH,HIGH,
91860,Pietermaritzburg_NDB_ZA,OBI,Pietermaritzburg,NDB,ZA,BOTH,MEDIUM,FAPM
91861,Oberpfaffenhofen_NDB-DME_DE,OBI,Oberpfaffenhofen,NDB-DME,DE,BOTH,LOW,EDMO
91862,Northbrook_VOR-DME_US,OBK,Northbrook,VOR-DME,US,BOTH,HIGH,
91863,Obleon_VOR-DME_HT,OBN,Obleon,VOR-DME,HT,BOTH,HIGH,
91864,Robore_NDB_BO,OBO,Robore,NDB,BO,LO,MEDIUM,SLRB
91865,Beograd_NDB_RS,OBR,Beograd,NDB,RS,TERMINAL,MEDIUM,LYBE
91866,Overberg_VORTAC_ZA,OBV,Overberg,VORTAC,ZA,BOTH,HIGH,FAOB
91867,Ministro_Pistarini_NDB_AR,OC,Ministro Pistarini,NDB,AR,TERMINAL,MEDIUM,
91868,Comandante_Espora_NDB_AR,OC,Comandante Espora,NDB,AR,TERMINAL,LOW,
91869,Comodoro_Rivadavia_NDB_AR,OC,Comodoro Rivadavia,NDB,AR,TERMINAL,MEDIUM,SAVC
91870,Xingtang_NDB_CN,OC,Xingtang,NDB,CN,BOTH,HIGH,ZBSJ
91871,Semarang_NDB_ID,OC,Semarang,NDB,ID,BOTH,MEDIUM,WARS
91872,Ozuki_NDB_JP,OC,Ozuki,NDB,JP,BOTH,MEDIUM,RJOZ
91873,Legostayevo_NDB_RU,OC,Legostayevo,NDB,RU,BOTH,HIGH,
91874,Nados_NDB_US,OC,Nados,NDB,US,TERMINAL,LOW,9TA8
91875,Jumpi_NDB_US,OC,Jumpi,NDB,US,LO,LOW,
91876,Ocean_Cape_NDB_US,OCC,Ocean Cape,NDB,US,BOTH,MEDIUM,PAYA
91877,Ocala_VORTAC_US,OCF,Ocala,VORTAC,US,LO,MEDIUM,
91878,Ockham_VOR-DME_GB,OCK,Ockham,VOR-DME,GB,BOTH,HIGH,
91879,Oceanside_VORTAC_US,OCN,Oceanside,VORTAC,US,BOTH,HIGH,KNFG
91880,Oconto_NDB_US,OCQ,Oconto,NDB,US,TERMINAL,LOW,
91881,Rock_Springs_VORTAC_US,OCS,Rock Springs,VORTAC,US,BOTH,HIGH,KRKS
91882,Ozuki_TACAN_JP,OCT,Ozuki,TACAN,JP,BOTH,HIGH,RJOZ
91883,October_NDB_EG,OCT,October,NDB,EG,TERMINAL,MEDIUM,HEOC
91884,Tandil_NDB_AR,OD,Tandil,NDB,AR,TERMINAL,MEDIUM,SAZT
91885,Sanyuan_NDB_CN,OD,Sanyuan,NDB,CN,BOTH,MEDIUM,ZLXY
91886,Odienne_NDB_CI,OD,Odienne,NDB,CI,BOTH,LOW,DIOD
91887,Woodend_NDB_NZ,OD,Woodend,NDB,NZ,TERMINAL,LOW,NZCH
91888,Bryansk_NDB_RU,OD,Bryansk,NDB,RU,TERMINAL,MEDIUM,UUBP
91889,Odesa_NDB_UA,OD,Odesa,NDB,UA,TERMINAL,LOW,
91890,Odden_NDB_NO,ODD,Odden,NDB,NO,TERMINAL,LOW,ENEV
91891,Dondo_NDB_US,ODD,Dondo,NDB,US,LO,LOW,KSEA
91892,Odate_Noshiro_VOR-DME_JP,ODE,Odate Noshiro,VOR-DME,JP,LO,LOW,RJSR
91893,Foothills_VORTAC_US,ODF,Foothills,VORTAC,US,BOTH,HIGH,
91894,Woodring_VOR-DME_US,ODG,Woodring,VOR-DME,US,LO,LOW,KWDG
91895,Odiham_TACAN_GB,ODH,Odiham,TACAN,GB,BOTH,MEDIUM,EGVO
91896,Nodine_VORTAC_US,ODI,Nodine,VORTAC,US,BOTH,HIGH,
91897,Kodiak_VORTAC_US,ODK,Kodiak,VORTAC,US,BOTH,HIGH,PADQ
91898,Odin_VOR-DME_DK,ODN,Odin,VOR-DME,DK,RNAV,HIGH,
91899,Odienne_VOR-DME_CI,ODN,Odienne,VOR-DME,CI,BOTH,HIGH,DIOD
91900,Woodrum_VOR_US,ODR,Woodrum,VOR,US,LO,LOW,KROA
91901,Odderoy_NDB_NO,ODR,Odderoy,NDB,NO,BOTH,LOW,ENCN
91902,Odesa_VOR-DME_UA,ODS,Odesa,VOR-DME,UA,BOTH,HIGH,UKOO
91903,Ord_NDB_US,ODX,Ord,NDB,US,LO,LOW,
91904,Oyem_VOR-DME_GA,OE,Oyem,VOR-DME,GA,BOTH,HIGH,FOGO
91905,Dublin_NDB_IE,OE,Dublin,NDB,IE,TERMINAL,LOW,
91906,Odesa_NDB_UA,OE,Odesa,NDB,UA,TERMINAL,LOW,
91907,Vincennes_NDB_US,OEA,Vincennes,NDB,US,TERMINAL,LOW,
91908,Rogue_Valley_VORTAC_US,OED,Rogue Valley,VORTAC,US,BOTH,HIGH,
91909,Golden_Eagle_NDB_US,OEG,Golden Eagle,NDB,US,TERMINAL,LOW,
91910,Choele_Choel_VOR-DME_AR,OEL,Choele Choel,VOR-DME,AR,BOTH,HIGH,SA29
91911,Oakley_NDB_US,OEL,Oakley,NDB,US,TERMINAL,LOW,
91912,Kristianstad_NDB_SE,OEM,Kristianstad,NDB,SE,BOTH,HIGH,ESMK
91913,Osceola_NDB_US,OEO,Osceola,NDB,US,TERMINAL,LOW,
91914,Bantaji_NDB_CN,OF,Bantaji,NDB,CN,BOTH,MEDIUM,
91915,Yogyakarta_NDB_ID,OF,Yogyakarta,NDB,ID,BOTH,MEDIUM,WARJ
91916,Filton_NDB_GB,OF,Filton,NDB,GB,LO,LOW,GB-1220
91917,Carsy_NDB_US,OF,Carsy,NDB,US,LO,LOW,
91918,Offutt_TACAN_US,OFF,Offutt,TACAN,US,BOTH,MEDIUM,KOFF
91919,Norfolk_VOR-DME_US,OFK,Norfolk,VOR-DME,US,LO,MEDIUM,
91920,Trail_NDB_US,OFZ,Trail,NDB,US,LO,LOW,KFSI
91921,Ouagadougou_VOR-DME_BF,OG,Ouagadougou,VOR-DME,BF,BOTH,HIGH,DFFD
91922,Arvaikheer_NDB_MN,OG,Arvaikheer,NDB,MN,BOTH,MEDIUM,ZMAH
91923,Russky_Kameshkir_NDB_RU,OG,Russky Kameshkir,NDB,RU,BOTH,HIGH,
91924,Onega_NDB_RU,OG,Onega,NDB,RU,BOTH,HIGH,
91925,Gallivare_NDB_SE,OG,Gallivare,NDB,SE,BOTH,HIGH,ESNG
91926,Gavle_NDB_SE,OG,Gavle,NDB,SE,TERMINAL,HIGH,ESSK
91927,Ogden_VORTAC_US,OGD,Ogden,VORTAC,US,LO,MEDIUM,KHIF
91928,Maui_VORTAC_US,OGG,Maui,VORTAC,US,BOTH,HIGH,PHOG
91929,Ontonagon_NDB_US,OGM,Ontonagon,NDB,US,TERMINAL,LOW,
91930,Bridge_NDB_US,OGY,Bridge,NDB,US,TERMINAL,LOW,
91931,Ohakea_VORTAC_NZ,OH,Ohakea,VORTAC,NZ,BOTH,HIGH,NZOH
91932,Ambon_NDB_ID,OH,Ambon,NDB,ID,BOTH,MEDIUM,WAPP
91933,Tokachi_NDB_JP,OH,Tokachi,NDB,JP,BOTH,MEDIUM,RJCT
91934,Ohakea_NDB_NZ,OH,Ohakea,NDB,NZ,BOTH,MEDIUM,NZOH
91935,Saratov_NDB_RU,OH,Saratov,NDB,RU,TERMINAL,HIGH,RU-9992
91936,Oudtshoorn_NDB_ZA,OH,Oudtshoorn,NDB,ZA,BOTH,MEDIUM,FAOH
91937,Leama_NDB_US,OH,Leama,NDB,US,TERMINAL,LOW,KORD
91938,Ohrid_VOR-DME_MK,OHR,Ohrid,VOR-DME,MK,LO,HIGH,LWOH
91939,Arlanda_NDB_SE,OHT,Arlanda,NDB,SE,BOTH,MEDIUM,ESSA
91940,Coney_NDB_US,OHY,Coney,NDB,US,TERMINAL,LOW,KCKF
91941,Ono-I-Lau_NDB_FJ,OI,Ono-I-Lau,NDB,FJ,TERMINAL,MEDIUM,
91942,Pangkal_Pinang_NDB_ID,OI,Pangkal Pinang,NDB,ID,BOTH,MEDIUM,WIPK
91943,Tommi_NDB_US,OI,Tommi,NDB,US,TERMINAL,LOW,
91944,Oiapoque_NDB_BR,OIA,Oiapoque,NDB,BR,BOTH,MEDIUM,SBOI
91945,Oki_VOR-DME_JP,OIE,Oki,VOR-DME,JP,BOTH,HIGH,RJNO
91946,Oberlin_NDB_US,OIN,Oberlin,NDB,US,TERMINAL,LOW,
91947,Old_Rip_NDB_US,OIP,Old Rip,NDB,US,TERMINAL,LOW,
91948,Jujuy_NDB_AR,OJ,Jujuy,NDB,AR,TERMINAL,LOW,
91950,Okondja_NDB_GA,OJ,Okondja,NDB,GA,BOTH,LOW,FOGQ
91951,Hasanuddin_NDB_ID,OJ,Hasanuddin,NDB,ID,BOTH,MEDIUM,WAAA
91952,Essider_NDB_LY,OJ,Essider,NDB,LY,BOTH,LOW,
91953,Weatherford_NDB_US,OJA,Weatherford,NDB,US,LO,LOW,
91954,Onjuku_VORTAC_JP,OJC,Onjuku,VORTAC,JP,BOTH,HIGH,
91955,Johnson_Co_VOR-DME_US,OJC,Johnson Co,VOR-DME,US,LO,LOW,
91956,Oujda_VOR-DME_MA,OJD,Oujda,VOR-DME,MA,BOTH,HIGH,GMFO
91957,Oakey_VOR-DME_AU,OK,Oakey,VOR-DME,AU,BOTH,HIGH,YBOK
91958,Oakey_NDB_AU,OK,Oakey,NDB,AU,BOTH,MEDIUM,YBOK
91959,Ndjili_NDB_CD,OK,Ndjili,NDB,CD,BOTH,MEDIUM,FZAA
91960,Connaught_NDB_IE,OK,Connaught,NDB,IE,BOTH,LOW,EIKN
91961,Boke_NDB_GN,OK,Boke,NDB,GN,BOTH,MEDIUM,GUOK
91962,Oscar_Kilo_NDB_IS,OK,Oscar Kilo,NDB,IS,TERMINAL,LOW,BIKF
91963,Kupang_NDB_ID,OK,Kupang,NDB,ID,BOTH,MEDIUM,WATT
91964,Okinawa_NDB_JP,OK,Okinawa,NDB,JP,BOTH,MEDIUM,ROAH
91965,Okitipupa_NDB_NG,OK,Okitipupa,NDB,NG,BOTH,LOW,
91966,Lyskovo_NDB_RU,OK,Lyskovo,NDB,RU,BOTH,HIGH,
91967,Tuloo_NDB_US,OK,Tuloo,NDB,US,TERMINAL,LOW,KOKC
91968,Preso_NDB_US,OK,Preso,NDB,US,TERMINAL,LOW,
91969,Kabul_TACAN_AF,OKB,Kabul,TACAN,AF,BOTH,LOW,OAKB
91970,Okayama_VORTAC_JP,OKC,Okayama,VORTAC,JP,BOTH,HIGH,RJOB
91971,Okecie_VOR-DME_PL,OKE,Okecie,VOR-DME,PL,TERMINAL,LOW,EPWA
91972,Desna_VOR-DME_CZ,OKF,Desna,VOR-DME,CZ,RNAV,HIGH,
91973,Cheb_VOR-DME_CZ,OKG,Cheb,VOR-DME,CZ,RNAV,HIGH,
91974,Kokomo_VORTAC_US,OKK,Kokomo,VORTAC,US,LO,MEDIUM,
91975,Praha_VOR-DME_CZ,OKL,Praha,VOR-DME,CZ,BOTH,HIGH,LKPR
91976,Okmulgee_VOR-DME_US,OKM,Okmulgee,VOR-DME,US,BOTH,HIGH,
91977,Kandahar_NDB_AF,OKN,Kandahar,NDB,AF,BOTH,LOW,OAKN
91978,Stefanik_North_NDB_SK,OKR,Stefanik North,NDB,SK,BOTH,HIGH,LZIB
91979,Stefanik_DME_SK,OKR,Stefanik,DME,SK,TERMINAL,LOW,
91980,Oshkosh_NDB_US,OKS,Oshkosh,NDB,US,LO,LOW,
91981,Kortrijk_NDB_BE,OKT,Kortrijk,NDB,BE,TERMINAL,LOW,EBKT
91982,Yoakum_NDB_US,OKT,Yoakum,NDB,US,TERMINAL,LOW,
91983,Ok_Tedi_NDB-DME_PG,OKT,Ok Tedi,NDB-DME,PG,BOTH,LOW,AYTB
91984,Brookwood_VORTAC_US,OKW,Brookwood,VORTAC,US,LO,MEDIUM,
91985,Frydlant_VOR-DME_CZ,OKX,Frydlant,VOR-DME,CZ,RNAV,HIGH,
91986,Orly_VOR-DME_FR,OL,Orly,VOR-DME,FR,BOTH,HIGH,LFPO
91987,Esquel_NDB_AR,OL,Esquel,NDB,AR,TERMINAL,LOW,SAVE
91988,Salta_NDB_AR,OL,Salta,NDB,AR,TERMINAL,LOW,
91989,Lubumbashi_NDB_CD,OL,Lubumbashi,NDB,CD,TERMINAL,MEDIUM,FZQA
91990,Balikpapan_NDB_ID,OL,Balikpapan,NDB,ID,BOTH,MEDIUM,WALL
91991,Akkol_NDB_KZ,OL,Akkol,NDB,KZ,BOTH,MEDIUM,
91992,Ghaba_NDB_OM,OL,Ghaba,NDB,OM,BOTH,HIGH,
91993,Szczecin_NDB_PL,OL,Szczecin,NDB,PL,TERMINAL,LOW,EPSC
91994,Ishim_NDB_RU,OL,Ishim,NDB,RU,BOTH,HIGH,
91995,Kogalym_NDB_RU,OL,Kogalym,NDB,RU,TERMINAL,MEDIUM,USRK
91996,Harare_NDB_ZW,OL,Harare,NDB,ZW,TERMINAL,LOW,FVHA
91998,Olinda_NDB_BR,OLD,Olinda,NDB,BR,BOTH,LOW,
91999,Old_Town_NDB_US,OLD,Old Town,NDB,US,TERMINAL,LOW,KOLD
92000,Nagasaki_VOR-DME_JP,OLE,Nagasaki,VOR-DME,JP,BOTH,HIGH,RJFU
92001,Wolf_Point_NDB_US,OLF,Wolf Point,NDB,US,LO,MEDIUM,
92002,Solon_Springs_NDB_US,OLG,Solon Springs,NDB,US,TERMINAL,LOW,
92003,Wolf_Lake_VOR_US,OLK,Wolf Lake,VOR,US,LO,MEDIUM,
92004,Olympia_VORTAC_US,OLM,Olympia,VORTAC,US,BOTH,HIGH,KOLM
92005,Olmedo_NDB_EC,OLM,Olmedo,NDB,EC,LO,MEDIUM,EC-0070
92006,Nogales_VOR-DME_US,OLS,Nogales,VOR-DME,US,LO,MEDIUM,KOLS
92007,Soldotna_NDB-DME_US,OLT,Soldotna,NDB-DME,US,LO,LOW,PASX
92008,Columbus_VOR-DME_US,OLU,Columbus,VOR-DME,US,LO,MEDIUM,KOLU
92009,Olive_Branch_NDB_US,OLV,Olive Branch,NDB,US,TERMINAL,LOW,
92010,Olney_NDB_US,OLY,Olney,NDB,US,LO,LOW,
92011,Oelwein_NDB_US,OLZ,Oelwein,NDB,US,TERMINAL,LOW,
92012,Pondicherry_NDB_IN,OM,Pondicherry,NDB,IN,BOTH,MEDIUM,VOPC
92013,Ominato_NDB_JP,OM,Ominato,NDB,JP,LO,MEDIUM,
92014,Gerfi_NDB_US,OM,Gerfi,NDB,US,TERMINAL,LOW,KOMA
92015,Omarska_VOR-DME_BA,OMA,Omarska,VOR-DME,BA,BOTH,HIGH,
92016,Omidiyeh_VORTAC_IR,OMD,Omidiyeh,VORTAC,IR,BOTH,HIGH,OIAJ
92017,Omidiyeh_NDB_IR,OMD,Omidiyeh,NDB,IR,BOTH,HIGH,OIAJ
92018,Nome_VOR-DME_US,OME,Nome,VOR-DME,US,BOTH,HIGH,PAOM
92019,Omak_NDB_US,OMK,Omak,NDB,US,LO,LOW,US-12391
92020,Ormond_Beach_VORTAC_US,OMN,Ormond Beach,VORTAC,US,BOTH,HIGH,
92021,Ocamo_NDB_VE,OMO,Ocamo,NDB,VE,BOTH,MEDIUM,
92022,Ominato_TACAN_JP,OMT,Ominato,TACAN,JP,BOTH,HIGH,
92023,Presidente_Peron_NDB_AR,ON,Presidente Peron,NDB,AR,TERMINAL,MEDIUM,SAZN
92024,El_Tepual_NDB_CL,ON,El Tepual,NDB,CL,TERMINAL,MEDIUM,SCTE
92025,Medan_NDB_ID,ON,Medan,NDB,ID,BOTH,MEDIUM,WIMK
92026,Erabu_NDB_JP,ON,Erabu,NDB,JP,BOTH,MEDIUM,RJKB
92027,Olekminsk_NDB_RU,ON,Olekminsk,NDB,RU,TERMINAL,MEDIUM,
92028,Agget_NDB_US,ON,Agget,NDB,US,TERMINAL,MEDIUM,
92029,Music_NDB_US,ON,Music,NDB,US,TERMINAL,LOW,
92030,Winona_VOR-DME_US,ONA,Winona,VOR-DME,US,TERMINAL,LOW,
92031,Erabu_VORTAC_JP,ONC,Erabu,VORTAC,JP,BOTH,HIGH,RJKB
92032,Charleroi_NDB_BE,ONC,Charleroi,NDB,BE,BOTH,LOW,EBCI
92033,Noah_NDB_US,ONH,Noah,NDB,US,LO,LOW,
92034,O'Neill_VORTAC_US,ONL,O'Neill,VORTAC,US,BOTH,HIGH,
92035,Liege_NDB_BE,ONL,Liege,NDB,BE,BOTH,LOW,EBLG
92036,Socorro_VORTAC_US,ONM,Socorro,VORTAC,US,BOTH,HIGH,
92037,Oostende_NDB_BE,ONO,Oostende,NDB,BE,TERMINAL,LOW,EBOS
92038,Ontario_NDB_US,ONO,Ontario,NDB,US,LO,LOW,
92039,Newport_VORTAC_US,ONP,Newport,VORTAC,US,BOTH,HIGH,
92040,Kleine_Brogel_NDB_BE,ONT,Kleine Brogel,NDB,BE,LO,LOW,EBBL
92041,Antwerpen_NDB_BE,ONW,Antwerpen,NDB,BE,TERMINAL,HIGH,EBAW
92042,Olney_NDB_US,ONY,Olney,NDB,US,LO,LOW,
92043,Oshawa_NDB_CA,OO,Oshawa,NDB,CA,BOTH,LOW,CYOO
92044,Oskaloosa_NDB_US,OOA,Oskaloosa,NDB,US,TERMINAL,LOW,
92045,Woodstown_VORTAC_US,OOD,Woodstown,VORTAC,US,BOTH,MEDIUM,
92046,Oodnadatta_NDB_AU,OOD,Oodnadatta,NDB,AU,BOTH,HIGH,YOOD
92047,Hoosier_VORTAC_US,OOM,Hoosier,VORTAC,US,LO,MEDIUM,KBMG
92048,Moomba_NDB-DME_AU,OOM,Moomba,NDB-DME,AU,BOTH,LOW,YOOM
92049,Aeroparque_Jorge_Newbery_NDB_AR,OP,Aeroparque Jorge Newbery,NDB,AR,BOTH,MEDIUM,SABE
92050,General_Urquiza_NDB_AR,OP,General Urquiza,NDB,AR,TERMINAL,LOW,
92051,Op_NDB_IE,OP,Op,NDB,IE,TERMINAL,LOW,
92052,Palu_NDB_ID,OP,Palu,NDB,ID,BOTH,MEDIUM,WAFF
92053,Stavropol_NDB_RU,OP,Stavropol,NDB,RU,BOTH,MEDIUM,URMT
92054,Kiruna_NDB_SE,OP,Kiruna,NDB,SE,TERMINAL,LOW,ESNQ
92055,Yates_NDB_US,OP,Yates,NDB,US,TERMINAL,MEDIUM,
92056,Opuwa_NDB_NA,OP,Opuwa,NDB,NA,BOTH,MEDIUM,
92057,Oppaker_NDB_NO,OPA,Oppaker,NDB,NO,LO,LOW,ENGM
92058,Otopeni_NDB_RO,OPE,Otopeni,NDB,RO,TERMINAL,MEDIUM,LROP
92059,St_Landry_NDB_US,OPL,St Landry,NDB,US,TERMINAL,LOW,
92060,Rosiori_VOR-DME_RO,OPT,Rosiori,VOR-DME,RO,BOTH,HIGH,
92061,Otopeni_NDB_RO,OPW,Otopeni,NDB,RO,TERMINAL,MEDIUM,LROP
92062,Padang_NDB_ID,OQ,Padang,NDB,ID,BOTH,MEDIUM,ID-0340
92063,Brinn_NDB_US,OQ,Brinn,NDB,US,TERMINAL,LOW,
92064,Noatak_NDB-DME_US,OQK,Noatak,NDB-DME,US,LO,LOW,PAWN
92065,Maquoketa_NDB_US,OQW,Maquoketa,NDB,US,TERMINAL,LOW,
92066,Ohura_VOR-DME_NZ,OR,Ohura,VOR-DME,NZ,BOTH,HIGH,
92067,Rio_Cuarto_NDB_AR,OR,Rio Cuarto,NDB,AR,TERMINAL,LOW,
92068,Orapa_NDB_BW,OR,Orapa,NDB,BW,BOTH,MEDIUM,FBOR
92069,Bali_NDB_ID,OR,Bali,NDB,ID,BOTH,MEDIUM,WADD
92070,Kyzylorda_NDB_KZ,OR,Kyzylorda,NDB,KZ,BOTH,MEDIUM,
92071,Warehouse_59a_NDB_LY,OR,Warehouse 59a,NDB,LY,BOTH,LOW,
92072,Ormara_NDB_PK,OR,Ormara,NDB,PK,BOTH,LOW,OPOR
92073,Rzeszow_NDB_PL,OR,Rzeszow,NDB,PL,LO,MEDIUM,EPRZ
92074,Kirov_NDB_RU,OR,Kirov,NDB,RU,TERMINAL,MEDIUM,
92075,Orsk_NDB_RU,OR,Orsk,NDB,RU,TERMINAL,HIGH,UWOR
92076,Herny_NDB_US,OR,Herny,NDB,US,TERMINAL,LOW,
92077,Chstr_NDB_US,OR,Chstr,NDB,US,LO,LOW,KORD
92078,Ingle_NDB_US,OR,Ingle,NDB,US,TERMINAL,LOW,KORF
92079,Oran_VOR-DME_DZ,ORA,Oran,VOR-DME,DZ,BOTH,HIGH,DAOO
92080,Oran_NDB_AR,ORA,Oran,NDB,AR,LO,HIGH,SASO
92081,Oradea_NDB_RO,ORA,Oradea,NDB,RO,BOTH,HIGH,LROD
92082,Orr_NDB_US,ORB,Orr,NDB,US,LO,LOW,
92083,Orange_City_NDB_US,ORC,Orange City,NDB,US,LO,LOW,
92085,Okushiri_VOR-DME_JP,ORE,Okushiri,VOR-DME,JP,BOTH,HIGH,RJEO
92086,Orange_NDB_US,ORE,Orange,NDB,US,TERMINAL,LOW,
92087,Norfolk_VORTAC_US,ORF,Norfolk,VORTAC,US,BOTH,HIGH,KORF
92088,Orange_TACAN_FR,ORG,Orange,TACAN,FR,BOTH,HIGH,LFMO
92089,Orange_NDB_AU,ORG,Orange,NDB,AU,BOTH,MEDIUM,YORG
92090,Orange_NDB_FR,ORG,Orange,NDB,FR,LO,MEDIUM,LFMO
92091,Orange_NDB_US,ORG,Orange,NDB,US,TERMINAL,LOW,
92092,Ourinhos_NDB_BR,ORH,Ourinhos,NDB,BR,LO,MEDIUM,SDOU
92094,Orito_NDB_CO,ORI,Orito,NDB,CO,LO,MEDIUM,SKOR
92095,Orio_Al_Serio_NDB_IT,ORI,Orio Al Serio,NDB,IT,BOTH,LOW,LIME
